dataset,model,mode,paper_macro_auroc,ours_macro_auroc,difference,ci_low,ci_high,best_epoch,runtime,prediction_status,ecg_id_mapping_status,bootstrap_status,canonical_run,provenance_reference,notes
ptbxl_super,MERL,Frozen,NOT_REPORTED / NA,0.9135595447121643,,0.9064651966094971,0.9211511418223381,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_11_MERL_FROZEN_FORMAL_SUPER1,EMERGENCY_WORKERS instance=573; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_11_MERL_FROZEN_FORMAL_SUPER1; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_11_MERL_FROZEN_FORMAL_SUPER1/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,MERL,Linear,NOT_REPORTED / NA,0.8874407345608608,,0.878280945122242,0.8959893226623535,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_12_MERL_LINEAR_FORMAL_SUPER1,EMERGENCY_WORKERS instance=573; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_12_MERL_LINEAR_FORMAL_SUPER1; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_12_MERL_LINEAR_FORMAL_SUPER1/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECGFM-KED,Finetuning,NOT_REPORTED / NA,0.9127865059623268,,0.9047548115253449,0.9201647982001304,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_13_ECGFM_KED_FINETUNING_FORMAL_SUPER2,EMERGENCY_WORKERS instance=F42; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_13_ECGFM_KED_FINETUNING_FORMAL_SUPER2; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_13_ECGFM_KED_FINETUNING_FORMAL_SUPER2/test_0_epoch_0_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECGFM-KED,Frozen,NOT_REPORTED / NA,0.9086709460592648,,0.9007499203085899,0.9162874162197113,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_14_ECGFM_KED_FROZEN_FORMAL_SUPER2,EMERGENCY_WORKERS instance=F42; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_14_ECGFM_KED_FROZEN_FORMAL_SUPER2; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_14_ECGFM_KED_FROZEN_FORMAL_SUPER2/test_0_epoch_0_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECGFM-KED,Linear,NOT_REPORTED / NA,0.8771093010374056,,0.8679097905755043,0.8853401422500611,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_15_ECGFM_KED_LINEAR_FORMAL_SUPER2,EMERGENCY_WORKERS instance=F42; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_15_ECGFM_KED_LINEAR_FORMAL_SUPER2; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_15_ECGFM_KED_LINEAR_FORMAL_SUPER2/test_0_epoch_0_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,HuBERT-ECG,Finetuning,NOT_REPORTED / NA,0.9020637248224321,,0.8939823180437088,0.9103184625506401,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3,EMERGENCY_WORKERS instance=E96; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3/test_0_epoch_0_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,HuBERT-ECG,Frozen,NOT_REPORTED / NA,0.8909346663382249,,0.882191053032875,0.8992795944213867,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_17_HUBERT_ECG_FROZEN_FORMAL_SUPER3,EMERGENCY_WORKERS instance=E96; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_17_HUBERT_ECG_FROZEN_FORMAL_SUPER3; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_17_HUBERT_ECG_FROZEN_FORMAL_SUPER3/test_0_epoch_0_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,HuBERT-ECG,Linear,NOT_REPORTED / NA,0.8765862858034984,,0.8675896883010864,0.8853186324238778,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_18_HUBERT_ECG_LINEAR_FORMAL_SUPER3,EMERGENCY_WORKERS instance=E96; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_18_HUBERT_ECG_LINEAR_FORMAL_SUPER3; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_18_HUBERT_ECG_LINEAR_FORMAL_SUPER3/test_0_epoch_0_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECG-CPC,Finetuning,NOT_REPORTED / NA,0.9328485166872431,,0.9264938339591027,0.9395304933190346,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,HUMAN_AUTHORITY_CONFIRMED__SUPER_ECG_CPC_FINETUNING__CANONICAL_RUN_ID_PENDING_LOCAL_RECOVERY,REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_451_RESIDUAL_SPECIAL_BUNDLE/PTBXL_SUPER_ECG_CPC_FINETUNING_FORMAL_052_04/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECG-CPC,Frozen,NOT_REPORTED / NA,0.9181136532947134,,0.9109831199049949,0.9249314963817596,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,HUMAN_AUTHORITY_CONFIRMED__SUPER_ECG_CPC_FROZEN__CANONICAL_RUN_ID_PENDING_LOCAL_RECOVERY,REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_451_RESIDUAL_SPECIAL_BUNDLE/PTBXL_SUPER_ECG_CPC_FROZEN_FORMAL_052_05/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECG-CPC,Linear,NOT_REPORTED / NA,0.8624813743871677,,0.8535593926906586,0.870682081580162,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,HUMAN_AUTHORITY_CONFIRMED__SUPER_ECG_CPC_LINEAR__CANONICAL_RUN_ID_PENDING_LOCAL_RECOVERY,REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_451_RESIDUAL_SPECIAL_BUNDLE/PTBXL_SUPER_ECG_CPC_LINEAR_FORMAL_052_06/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECG-FM,Finetuning,NOT_REPORTED / NA,0.9171173212492894,,0.9094986408948899,0.9239691898226738,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_ECG_FM_FINETUNING_FORMAL_052_10,REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/mapping_evidence/instance_451/PTBXL_SUPER_ECG_FM_FINETUNING_FORMAL_052_10/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECG-FM,Frozen,NOT_REPORTED / NA,0.8823790082234277,,0.8739891827106476,0.8911411017179489,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_ECG_FM_FROZEN_FORMAL_052_11,REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/mapping_evidence/instance_451/PTBXL_SUPER_ECG_FM_FROZEN_FORMAL_052_11/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,ECG-FM,Linear,NOT_REPORTED / NA,0.8763569197393005,,0.8667688697576523,0.8851681858301162,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_ECG_FM_LINEAR_FORMAL_052_12,REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/mapping_evidence/instance_451/PTBXL_SUPER_ECG_FM_LINEAR_FORMAL_052_12/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,S4,Finetuning,NOT_REPORTED / NA,0.9339611755567642,,0.9271268174052238,0.9403238505125046,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4,EMERGENCY_WORKERS instance=856; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
ptbxl_super,Net1D,Finetuning,NOT_REPORTED / NA,0.9275591309568997,,0.921099565923214,0.9338883996009827,,,AVAILABLE_STRICT_MAPPING_PASS,PASS,COMPLETED,PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4,EMERGENCY_WORKERS instance=856; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4/test_0_epoch_100_agg.npz,No corresponding verified paper value was located in the existing local paper extract; no value was inferred.
